n=16
J=0.707107
eta=0.240602
mu=0.6
beta-optimal=0
max-overlap=0
1.66841e-14, 3.49864e-16, 8.57367e-17, 2.96482e-16, 7.42618e-17, 3.51205e-16, 2.20682e-16, 9.63392e-17, 4.49821e-16, 1.20527e-16, 1.06052e-15, 5.97752e-16, 3.75053e-17, 8.47698e-17, 5.14102e-16, 7.80731e-16, 2.53829e-16, 7.29182e-16, 0.302264, 0.302264
1.68855e-14, 5.13478e-16, 1.52891e-16, 1.55847e-16, 7.52838e-17, 3.3492e-16, 1.09224e-16, 5.60068e-17, 5.41604e-16, 3.35203e-16, 9.22587e-16, 2.96439e-16, 1.36879e-16, 1.526e-16, 6.48495e-16, 3.59931e-16, 1.95075e-15, 1.28797e-15, 0.298885, 0.298885
5.8345e-14, 4.58177e-16, 3.1184e-16, 1.62842e-16, 8.99838e-17, 3.18328e-16, 2.01257e-16, 1.21749e-16, 1.00318e-15, 3.64428e-16, 2.80833e-15, 4.16044e-16, 1.32653e-16, 1.45018e-16, 1.16006e-15, 7.87631e-16, 1.71384e-15, 1.61146e-15, 0.299244, 0.299244
1.99611e-14, 2.0927e-16, 1.59955e-16, 7.29972e-17, 8.67785e-17, 3.29597e-16, 1.66914e-16, 5.38866e-17, 3.9825e-16, 1.13604e-16, 9.57625e-16, 4.83369e-16, 1.76906e-16, 8.73404e-17, 2.06945e-16, 6.9024e-16, 1.24716e-16, 6.01619e-16, 0.273583, 0.273583
1.94616e-14, 2.60058e-16, 5.11783e-17, 1.66232e-16, 1.00194e-16, 4.06042e-16, 1.63558e-16, 1.94966e-16, 3.35552e-16, 1.30265e-16, 1.07771e-15, 3.73607e-16, 5.93831e-16, 7.20806e-16, 3.69822e-16, 8.76293e-16, 8.72941e-17, 5.03726e-16, 0.262046, 0.262046
1.47919e-14, 2.74503e-16, 8.97778e-17, 2.19841e-16, 1.0616e-16, 1.89781e-16, 2.36046e-16, 1.14448e-16, 1.60917e-16, 2.84791e-16, 8.29706e-16, 3.50876e-16, 7.15325e-16, 5.1646e-16, 1.88526e-16, 6.76574e-16, 3.89331e-17, 7.23527e-16, 0.262557, 0.262557
4.17169e-14, 3.11534e-16, 2.98936e-17, 2.11955e-16, 7.13629e-17, 1.0199e-16, 3.09166e-17, 6.25042e-17, 5.92994e-16, 2.79147e-16, 2.41206e-15, 2.67001e-16, 1.39784e-16, 1.42901e-16, 1.17494e-16, 5.82817e-16, 6.06414e-17, 6.44848e-16, 0.256403, 0.256403
1.05377e-14, 1.51548e-16, 3.43223e-17, 2.06982e-16, 1.12739e-16, 3.11078e-16, 1.0781e-16, 5.04384e-17, 1.49358e-16, 1.93054e-16, 6.17529e-16, 3.5874e-16, 2.20596e-16, 9.32321e-18, 2.49096e-16, 5.86722e-16, 7.62448e-17, 6.82913e-16, 0.250009, 0.250009
1.9838e-14, 2.22214e-16, 2.95707e-16, 1.8932e-16, 1.20553e-16, 2.85283e-16, 8.05002e-17, 1.81698e-16, 5.52927e-16, 1.42786e-16, 1.24868e-15, 3.00169e-16, 2.1758e-16, 9.79105e-17, 1.82753e-16, 4.90652e-16, 2.12872e-16, 8.17068e-16, 0.245382, 0.245382
1.47516e-14, 2.69317e-16, 1.22883e-16, 1.15718e-16, 2.85717e-16, 4.92947e-16, 2.18199e-16, 3.06749e-16, 4.29126e-16, 9.2247e-17, 1.09584e-15, 2.7466e-16, 1.78284e-16, 1.63577e-16, 5.14905e-17, 6.38432e-16, 1.80771e-16, 6.22139e-16, 0.241673, 0.241673
1.6252e-14, 3.27864e-16, 2.11632e-16, 3.29022e-16, 8.07344e-17, 2.0141e-16, 6.53889e-17, 6.25234e-17, 2.80097e-16, 1.46711e-16, 8.85408e-16, 2.92779e-16, 1.40436e-16, 1.73362e-16, 2.16597e-17, 4.83138e-16, 1.00295e-16, 5.57179e-16, 0.239069, 0.239069
2.30806e-14, 2.1298e-16, 9.50896e-17, 1.10355e-16, 6.70248e-17, 2.90689e-16, 1.23076e-16, 1.03773e-16, 4.88524e-16, 1.364e-16, 1.2653e-15, 2.93408e-16, 1.97476e-16, 9.26359e-17, 1.02356e-16, 6.13641e-16, 8.26551e-17, 7.15289e-16, 0.227156, 0.227156
1.13927e-14, 1.96455e-16, 1.15998e-16, 7.88855e-17, 9.07505e-17, 2.07523e-16, 1.9942e-16, 4.13616e-17, 1.47e-16, 1.64343e-16, 6.86878e-16, 2.71357e-16, 1.33186e-16, 9.35286e-17, 1.71279e-16, 4.8673e-16, 4.9251e-17, 6.17651e-16, 0.212858, 0.212858
5.56847e-15, 1.69908e-16, 9.7775e-17, 1.54455e-16, 1.24822e-16, 1.82775e-16, 2.6305e-16, 3.04333e-16, 4.60845e-16, 1.97109e-16, 6.69592e-16, 2.6533e-16, 1.87473e-16, 3.54035e-16, 4.24928e-16, 2.81588e-16, 2.29846e-16, 3.94821e-16, 0.204109, 0.204109
1.10235e-14, 2.45578e-16, 1.06107e-16, 1.42095e-16, 1.08075e-16, 1.87053e-16, 3.28425e-16, 2.69931e-16, 3.74885e-16, 2.55678e-16, 8.36639e-16, 6.0782e-16, 4.82478e-16, 2.93013e-16, 3.27882e-16, 3.9438e-16, 1.99767e-16, 4.42023e-16, 0.20216, 0.20216
4.20665e-15, 2.90644e-16, 1.21132e-16, 2.828e-16, 1.18505e-16, 1.75853e-16, 1.3272e-16, 9.61138e-17, 1.35593e-16, 1.29159e-16, 3.13839e-16, 2.38726e-16, 1.125e-16, 3.23401e-17, 1.72367e-16, 4.32738e-16, 1.16646e-16, 3.35015e-16, 0.183977, 0.183977
