n=16
J=0.707107
eta=1.06266
mu=0.6
beta-optimal=0
max-overlap=0
7.45373e-15, 3.48366e-12, 9.03594e-16, 1.77827e-16, 1.45468e-15, 3.98774e-16, 5.64388e-16, 4.61096e-17, 1.98329e-16, 3.26941e-16, 3.05852e-17, 4.33893e-16, 1.33742e-15, 1.6953e-16, 4.83338e-16, 8.89208e-17, 3.52681e-16, 2.68088e-18, 0.302264, 0.302264
9.70573e-15, 4.55886e-12, 2.90546e-15, 1.89494e-15, 1.15036e-15, 4.67355e-16, 4.6625e-16, 8.40682e-17, 9.54624e-17, 2.27088e-16, 1.21849e-16, 4.67745e-16, 1.17965e-15, 1.00155e-16, 5.24306e-16, 1.12723e-16, 4.57743e-16, 1.74068e-16, 0.298885, 0.298885
1.78508e-14, 8.36462e-12, 2.7286e-15, 1.8697e-15, 4.47686e-16, 9.73653e-16, 3.47779e-16, 1.56567e-16, 4.87951e-17, 1.51016e-16, 1.66274e-16, 5.86464e-16, 1.22177e-15, 1.22268e-16, 4.86448e-16, 1.31018e-16, 4.3078e-16, 1.73677e-16, 0.299244, 0.299244
5.69016e-15, 2.77833e-12, 9.3523e-16, 1.49209e-16, 1.12744e-15, 9.42832e-17, 3.39129e-16, 2.87826e-17, 1.41679e-16, 4.45702e-16, 1.06963e-16, 4.64886e-16, 1.14685e-15, 2.31423e-17, 4.3884e-16, 1.08148e-17, 4.99414e-16, 7.79041e-17, 0.273583, 0.273583
2.33036e-15, 1.14798e-12, 8.56477e-16, 1.1556e-16, 1.08603e-15, 2.41197e-16, 8.53708e-16, 6.04005e-16, 1.65209e-16, 1.5106e-16, 1.24591e-16, 3.58137e-16, 1.19785e-15, 1.4078e-16, 4.2091e-16, 1.53842e-16, 3.27752e-16, 8.72023e-17, 0.262046, 0.262046
5.24173e-15, 2.57317e-12, 8.46089e-16, 1.23999e-16, 1.46331e-15, 3.36782e-16, 6.96963e-16, 6.26042e-16, 2.11861e-16, 4.67482e-16, 2.02848e-16, 5.8917e-16, 1.00268e-15, 1.13398e-16, 4.31094e-16, 1.17084e-16, 4.06798e-16, 2.2827e-17, 0.262557, 0.262557
5.74678e-15, 2.82276e-12, 8.06763e-16, 1.25581e-16, 1.14524e-15, 1.25828e-17, 4.51894e-16, 5.80338e-17, 1.86457e-16, 1.28242e-16, 1.5715e-16, 3.07222e-16, 9.90767e-16, 7.76704e-17, 4.4336e-16, 6.42349e-17, 3.17073e-16, 8.74288e-17, 0.256403, 0.256403
8.82148e-15, 4.18939e-12, 7.03425e-16, 4.69062e-17, 9.50064e-16, 1.30694e-16, 4.27424e-16, 2.22208e-16, 1.83457e-16, 3.80994e-16, 4.41461e-17, 3.93423e-16, 1.10932e-15, 9.63509e-18, 4.63296e-16, 1.52624e-16, 4.05917e-16, 5.92048e-17, 0.250009, 0.250009
1.15162e-14, 5.52783e-12, 6.63332e-16, 2.06528e-16, 1.04911e-15, 8.24141e-17, 4.05443e-16, 2.19078e-16, 2.68383e-16, 3.33645e-16, 3.27102e-16, 3.21025e-16, 1.11292e-15, 1.83853e-16, 2.86385e-16, 1.96129e-16, 4.65046e-16, 2.18125e-16, 0.245382, 0.245382
3.86987e-15, 1.85863e-12, 6.57189e-16, 1.39965e-16, 1.04918e-15, 7.04056e-17, 4.72945e-16, 1.4273e-16, 4.85345e-17, 2.14426e-16, 1.72075e-16, 3.60727e-16, 1.19395e-15, 9.61102e-17, 3.58945e-16, 2.21402e-16, 4.13476e-16, 2.3815e-16, 0.241673, 0.241673
1.6999e-14, 8.13111e-12, 7.78213e-16, 1.0628e-16, 9.771e-16, 6.47389e-17, 4.51564e-16, 1.02477e-16, 2.03876e-16, 2.41094e-16, 3.85954e-17, 2.97346e-16, 9.73638e-16, 8.3265e-17, 3.69737e-16, 2.79971e-17, 1.89809e-16, 8.30295e-17, 0.239069, 0.239069
1.19474e-14, 5.64562e-12, 7.54554e-16, 1.71826e-16, 1.01269e-15, 5.50311e-17, 3.52363e-16, 2.52093e-16, 5.83627e-17, 3.06895e-16, 2.1536e-16, 3.73287e-16, 9.20245e-16, 1.25612e-16, 4.28841e-16, 8.23917e-17, 3.67518e-16, 1.24434e-16, 0.227156, 0.227156
