n=16
J=0.707107
eta=0
mu=0.413793
beta-optimal=2.376
max-overlap=0.999798
2.282e-16, 1.8001e-16, 8.0247e-17, 3.78726e-16, 5.75921e-17, 1.54997e-16, 3.77127e-16, 1.97993e-16, 1.68604e-15, 4.65291e-16, 1.85113e-15, 4.81732e-16, 8.95027e-17, 1.04775e-16, 4.98544e-16, 3.03457e-16, 1.40045e-16, 8.02111e-16, 0.326556, 0.326556
8.44153e-17, 8.77708e-17, 1.89353e-16, 1.72648e-16, 1.2368e-16, 1.82641e-16, 1.08549e-16, 2.7451e-16, 2.47413e-15, 5.66953e-16, 2.63797e-15, 3.53152e-16, 9.0834e-17, 1.21851e-16, 7.01791e-16, 6.58171e-16, 2.11938e-15, 1.82278e-15, 0.320803, 0.320803
1.55158e-16, 1.18775e-16, 3.45545e-16, 1.13021e-16, 7.15566e-17, 2.40225e-16, 3.75032e-17, 5.58555e-17, 6.69987e-16, 6.81998e-16, 8.62155e-16, 4.7641e-16, 9.40049e-17, 1.50325e-16, 1.12636e-15, 1.59034e-15, 1.95481e-15, 2.26866e-15, 0.322146, 0.322146
6.36448e-17, 5.57293e-17, 2.15268e-16, 1.84632e-16, 1.1426e-16, 2.17262e-16, 1.26096e-16, 1.54374e-16, 1.29094e-15, 4.85028e-16, 1.31746e-15, 4.19838e-16, 5.84453e-17, 1.91835e-16, 1.11044e-16, 6.85447e-16, 1.26776e-16, 5.06017e-16, 0.280751, 0.280751
4.81542e-17, 7.56843e-17, 4.39366e-17, 2.77874e-16, 4.95289e-17, 1.32762e-16, 3.38076e-16, 5.16145e-17, 1.20012e-15, 3.87786e-16, 1.14762e-15, 4.66056e-16, 5.49502e-16, 5.75131e-16, 2.84994e-16, 8.39161e-16, 1.83154e-16, 6.70194e-16, 0.262612, 0.262612
1.53638e-16, 2.82393e-17, 1.45298e-16, 2.59055e-16, 9.82091e-17, 2.21287e-16, 2.94848e-17, 9.92403e-17, 1.02921e-16, 6.13477e-16, 8.13953e-17, 2.34556e-16, 5.52871e-16, 7.13242e-16, 3.81213e-16, 3.26421e-16, 1.92794e-16, 4.00141e-16, 0.26413, 0.26413
1.1328e-16, 4.51111e-17, 1.80707e-16, 2.76257e-16, 1.7044e-16, 2.69862e-16, 4.5301e-17, 2.17041e-16, 1.10308e-15, 4.18821e-16, 1.16701e-15, 3.4392e-16, 8.05656e-17, 1.41413e-16, 6.84857e-17, 5.75131e-16, 6.19152e-17, 5.52482e-16, 0.254374, 0.254374
1.91072e-16, 5.41945e-17, 2.47569e-17, 2.83166e-16, 2.17619e-16, 2.39417e-16, 1.58488e-16, 2.3583e-16, 5.93565e-16, 4.46807e-16, 7.12138e-16, 3.0808e-16, 8.43986e-17, 1.62171e-16, 1.57778e-16, 6.64694e-16, 1.83492e-16, 5.16572e-16, 0.245994, 0.245994
6.02176e-17, 1.59934e-17, 3.58525e-16, 1.68632e-16, 1.76352e-16, 8.53212e-17, 1.88125e-16, 2.46854e-16, 1.40212e-15, 2.49231e-16, 1.31668e-15, 3.10113e-16, 2.08327e-16, 2.68551e-16, 5.44487e-17, 5.35156e-16, 2.36616e-16, 5.17478e-16, 0.239505, 0.239505
1.7963e-16, 5.98621e-17, 1.45917e-16, 1.33264e-16, 2.33256e-16, 1.46468e-16, 3.66473e-16, 1.46379e-16, 8.44525e-16, 2.42812e-16, 1.1234e-15, 2.03944e-16, 5.85655e-17, 1.26412e-16, 1.71141e-17, 6.91412e-16, 1.58141e-16, 6.04811e-16, 0.233629, 0.233629
7.50005e-17, 5.64785e-17, 2.1928e-16, 3.55951e-16, 1.59917e-16, 1.80751e-16, 1.03739e-16, 1.29323e-16, 1.52867e-15, 2.73052e-16, 1.5532e-15, 2.82657e-16, 5.94018e-17, 1.13629e-16, 1.31085e-16, 5.33123e-16, 1.63978e-16, 5.35508e-16, 0.230071, 0.230071
1.00756e-16, 5.72787e-17, 1.61447e-16, 2.09801e-16, 1.57137e-16, 2.46783e-16, 1.09232e-16, 1.35713e-16, 1.29313e-15, 3.66652e-16, 1.20739e-15, 1.36394e-16, 8.10748e-17, 1.34035e-16, 5.75612e-17, 5.25786e-16, 2.4636e-17, 4.42083e-16, 0.214927, 0.214927
8.20884e-17, 4.25273e-17, 1.94742e-16, 2.20184e-16, 4.89646e-17, 1.94381e-16, 9.6031e-17, 2.88524e-16, 2.20715e-15, 3.03712e-16, 2.43849e-15, 2.0851e-16, 7.30518e-17, 1.81516e-16, 6.98282e-17, 4.49375e-16, 7.7354e-17, 3.61008e-16, 0.196674, 0.196674
9.08499e-17, 3.1846e-17, 1.55776e-16, 1.89659e-16, 1.42831e-16, 2.14852e-16, 3.63547e-16, 5.87795e-16, 3.00239e-15, 5.86675e-16, 4.13288e-15, 3.02792e-16, 3.46294e-16, 4.11442e-16, 3.48206e-16, 2.49157e-16, 3.22089e-16, 1.7828e-16, 0.185922, 0.185922
9.21406e-17, 4.47764e-17, 1.8564e-16, 2.43158e-16, 1.40529e-16, 1.89075e-16, 3.22025e-16, 9.21773e-17, 2.84121e-15, 3.07454e-16, 2.80439e-15, 1.29956e-16, 2.49394e-16, 3.46837e-16, 3.5359e-16, 7.86122e-16, 3.13416e-16, 5.62389e-16, 0.182884, 0.182884
1.54685e-16, 3.53922e-17, 1.98184e-16, 2.45772e-16, 1.26741e-16, 1.48656e-16, 7.13939e-17, 2.09465e-16, 2.43605e-15, 1.94541e-16, 2.56684e-15, 2.46307e-16, 8.73639e-17, 5.9333e-17, 6.74297e-18, 4.20701e-16, 1.41885e-16, 4.39166e-16, 0.16166, 0.16166
